course_basic_ID,course_sp_ID,day,beg,last
PHIL0031132017,01,Tue,11,2
PHIL0031132017,01,Wed,6,2
PSYC0031132015,01,Fri,12,1
EDUC0031182010,01,Tue,9,2
PSYC0031152016,01,Wed,9,1
CHIN0031122011,01,Tue,8,2
CHIN0031122011,01,Wed,12,2
CHIN0031122011,01,Thu,2,1
EDUC0031162011,01,Sun,3,2
CHIN0031142012,01,Sat,9,2
TEAC0031152015,01,Tue,3,2
SOFT0031122015,01,Thu,12,2
STAT0031172014,01,Tue,2,1
ARTS0031122016,01,Tue,12,2
ARTS0031122016,01,Thu,9,2
ENVI0031142015,01,Wed,11,3
PHYS0031172010,01,Tue,9,2
AINT0031142011,01,Sat,11,3
SPRT0031132014,01,Mon,4,2
DESN0031142020,01,Wed,12,2
LIBR0031162011,01,Fri,9,2
LAWS0031172014,01,Mon,9,2
MATH0031162013,01,Thu,13,1
STAT0031132015,01,Thu,9,2
STAT0031132015,01,Mon,12,2
STAT0031132015,01,Fri,4,1
CLAS0031182013,01,Thu,3,1
PRIM0031172012,01,Wed,11,2
PRIM0031172012,01,Sat,2,1
ECON0031122008,01,Thu,8,2
ECON0031122008,01,Tue,11,1
PSYC0031182017,01,Wed,6,2
PSYC0031182017,01,Mon,9,2
COMM0031112016,01,Fri,6,3
PRIM0031112013,01,Tue,9,2
PRIM0031112013,01,Mon,1,1
CHEM0031162017,01,Tue,9,1
POLI0031152020,01,Wed,3,3
COMM0031142017,01,Fri,9,2
COMM0031142017,01,Mon,4,2
PREE0031172018,01,Tue,3,3
COMS0031112020,01,Thu,9,2
LANG0031112010,01,Mon,1,2
LANG0031112010,01,Thu,11,2
BIOL0031172017,01,Mon,1,3
ENVI0031152016,01,Mon,1,2
ENVI0031152016,01,Wed,9,1
LIBR0031172012,01,Wed,4,2
LIBR0031172012,01,Fri,9,2
ARTS0031182017,01,Mon,1,2
STAT0031132016,01,Thu,3,3
PRIM0031172014,01,Fri,13,1
ELEC0031182011,01,Tue,1,2
ELEC0031182011,01,Wed,11,2
LANG0031152011,01,Tue,10,1
MUSI0031162017,01,Sat,6,1
DATA0031142015,01,Wed,6,2
SPED0031172013,01,Wed,11,2
DESN0031162021,01,Mon,3,1
CHIN0031162013,01,Tue,9,2
CHIN0031162013,01,Wed,8,1
CHIN0031132014,01,Thu,12,2
CHIN0031132014,01,Sat,6,2
CHIN0031132014,01,Sun,13,1
SOCI0031112018,01,Tue,12,2
SOCI0031112018,01,Sat,6,2
SOCI0031112018,01,Mon,6,1
PREE0031112019,01,Tue,9,2
PREE0031112019,01,Thu,12,2
PRIM0031122015,01,Mon,6,2
PRIM0031122015,01,Fri,8,1
SOFT0031142016,01,Tue,9,2
SOFT0031142016,01,Fri,13,1
COMS0031162021,01,Wed,1,2
SOCI0031182019,01,Thu,11,2
SOCI0031182019,01,Wed,12,2
CHIN0031122015,01,Mon,9,2
CHIN0031122015,01,Wed,13,1
CHIN0031132016,01,Mon,12,2
ARTS0031182018,01,Wed,1,1
PREE0031172020,01,Thu,9,2
PHYS0031182011,01,Wed,3,2
MATH0031112014,01,Mon,4,2
HIST0031142020,01,Mon,11,1
MARX0031172018,01,Mon,6,2
MARX0031172018,01,Thu,6,1
CLAS0031172014,01,Fri,12,2
CLAS0031172014,01,Mon,8,1
ELEC0031182012,01,Mon,9,2
ENVI0031132017,01,Mon,1,3
ENVI0031132017,01,Fri,3,2
PHYS0031152012,01,Wed,1,2
PHYS0031152012,01,Thu,9,2
LAWS0031152015,01,Tue,3,2
LAWS0031152015,01,Thu,12,1
PUBA0031162011,01,Fri,6,2
SPED0031132014,01,Tue,11,2
SOCI0031132020,01,Fri,3,3
STAT0031112017,01,Mon,1,2
STAT0031112017,01,Wed,6,1
TEAC0031122016,01,Sat,6,2
TEAC0031122016,01,Thu,12,1
SPED0031182015,01,Wed,1,3
MARX0031172019,01,Wed,6,3
MARX0031172019,01,Fri,12,2
PUBA0031112012,01,Mon,3,3
PUBA0031112012,01,Fri,8,2
MARX0031182020,01,Wed,9,1
PREE0031132021,01,Tue,3,1
PSYC0031162018,01,Sat,6,2
PSYC0031162018,01,Tue,4,1
GEOG0031182013,01,Mon,1,3
LAWS0031172016,01,Thu,3,2
LAWS0031172016,01,Wed,6,2
PHYS0031182013,01,Mon,8,2
PHYS0031182013,01,Wed,8,1
SPED0031122016,01,Thu,6,2
SPED0031122016,01,Mon,6,2
GEOG0031132014,01,Fri,11,2
GEOG0031132014,01,Thu,3,1
ARTS0031142019,01,Mon,8,2
MUSI0031152018,01,Thu,4,2
MUSI0031152018,01,Tue,13,1
DESN0031142022,01,Thu,1,3
BIOL0031152018,01,Wed,3,2
PRIM0031172016,01,Mon,9,2
CLAS0031122015,01,Fri,8,1
CHIN0031142017,01,Thu,1,3
TEAC0031152017,01,Wed,6,2
SOCI0031172021,01,Fri,11,2
SOCI0031172021,01,Mon,4,2
CHIN0031142018,01,Thu,3,2
CHIN0031142018,01,Tue,11,2
SPED0031172017,01,Thu,12,2
COMS0031132022,01,Fri,6,2
EDUC0031142012,01,Sat,8,3
COMM0031112018,01,Thu,8,2
COMM0031112018,01,Mon,1,1
ECON0031162009,01,Tue,4,1
DESN0031152023,01,Thu,9,2
DESN0031152023,01,Fri,12,1
BIOL0031162019,01,Mon,12,2
COMS0031142023,01,Mon,3,2
COMS0031142023,01,Tue,3,2
COMS0031142023,01,Thu,12,1
PRIM0031132017,01,Tue,3,2
PRIM0031132017,01,Thu,11,1
MARX0031112021,01,Wed,11,3
MATH0031182015,01,Thu,9,2
MATH0031182015,01,Wed,9,1
PREE0031172022,01,Tue,3,1
GEOG0031122015,01,Fri,1,3
GEOG0031122015,01,Thu,9,2
MATH0031132016,01,Thu,1,2
PSYC0031162019,01,Thu,9,2
PSYC0031162019,01,Wed,6,2
AINT0031182012,01,Mon,1,3
MUSI0031152019,01,Fri,6,2
MUSI0031152019,01,Mon,6,2
AINT0031112013,01,Wed,6,2
ARTS0031162020,01,Mon,9,2
ARTS0031162020,01,Tue,6,1
DESN0031142024,01,Thu,5,1
CHEM0031132018,01,Thu,6,3
LANG0031132012,01,Fri,4,1
SPED0031172018,01,Sun,12,2
GEOG0031132016,01,Fri,12,2
ARTS0031122021,01,Wed,8,3
ARTS0031122021,01,Tue,9,2
HIST0031142021,01,Sat,3,3
SOFT0031132017,01,Fri,12,2
SOFT0031132017,01,Mon,12,1
PUBA0031162013,01,Fri,9,2
GEOG0031112017,01,Wed,11,2
GEOG0031112017,01,Mon,12,2
MUSI0031122020,01,Tue,8,3
BIOL0031162020,01,Thu,12,2
URBN0031142018,01,Wed,12,2
CHIN0031122019,01,Sun,6,2
BIOL0031112021,01,Wed,8,2
BIOL0031112021,01,Tue,7,1
CHIN0031162020,01,Wed,12,2
ENVI0031122018,01,Wed,11,2
SOCI0031162022,01,Mon,11,2
SOCI0031162022,01,Wed,11,2
CHIN0031112021,01,Wed,12,2
ECON0031132010,01,Wed,3,3
DATA0031112016,01,Tue,9,2
LIBR0031152013,01,Thu,1,1
MATH0031162017,01,Thu,8,3
LANG0031182013,01,Mon,4,2
MUSI0031122021,01,Thu,6,2
MUSI0031122021,01,Mon,1,2
HIST0031112022,01,Thu,4,2
PHIL0031142018,01,Wed,3,2
PHIL0031142018,01,Tue,4,2
STAT0031112018,01,Wed,8,2
STAT0031112018,01,Tue,11,2
SOFT0031112018,01,Mon,12,1
CHIN0031172022,01,Fri,11,2
CHIN0031172022,01,Mon,8,1
STAT0031112019,01,Mon,1,2
STAT0031112019,01,Tue,5,1
POLI0031142021,01,Tue,8,2
POLI0031142021,01,Mon,9,1
MATH0031162018,01,Mon,4,2
ENVI0031162019,01,Mon,12,2
AINT0031162014,01,Mon,11,2
CHIN0031132023,01,Thu,4,2
PREE0031122023,01,Wed,8,2
SOFT0031182019,01,Tue,12,1
STAT0031122020,01,Tue,3,2
COMM0031152019,01,Tue,8,2
COMM0031152019,01,Thu,12,2
ENVI0031142020,01,Thu,9,1
ENVI0031112021,01,Thu,4,2
CHIN0031142024,01,Tue,12,2
PRIM0031112018,01,Sat,6,2
PRIM0031112018,01,Mon,4,2
PRIM0031112018,01,Fri,11,1
LIBR0031162014,01,Mon,1,2
PREE0031182024,01,Fri,4,2
PREE0031182024,01,Thu,11,2
EDUC0031172013,01,Thu,4,2
EDUC0031172013,01,Tue,11,2
ARTS0031142022,01,Tue,11,2
ARTS0031142022,01,Wed,12,1
LAWS0031142017,01,Wed,11,2
CHIN0031142025,01,Mon,1,3
MUSI0031182022,01,Mon,6,2
MUSI0031182022,01,Fri,10,1
MUSI0031142023,01,Wed,8,3
POLI0031132022,01,Fri,9,2
POLI0031132022,01,Thu,4,1
ENVI0031172022,01,Mon,12,2
ENVI0031172022,01,Wed,6,2
URBN0031162019,01,Fri,3,2
PUBA0031132014,01,Wed,4,2
PUBA0031132014,01,Thu,8,2
ECON0031152011,01,Wed,1,2
MUSI0031132024,01,Mon,3,3
PUBA0031122015,01,Wed,4,2
SPRT0031172015,01,Wed,6,2
SPRT0031172015,01,Mon,8,1
PHIL0031152019,01,Fri,6,2
ENVI0031142023,01,Tue,9,2
PSYC0031132020,01,Thu,12,2
TEAC0031172018,01,Mon,6,2
PHIL0031172020,01,Mon,4,2
PRIM0031182019,01,Thu,4,2
PRIM0031182019,01,Mon,13,1
URBN0031172020,01,Mon,1,2
URBN0031172020,01,Sat,8,1
LAWS0031112018,01,Fri,1,3
LAWS0031112018,01,Wed,6,2
MARX0031182022,01,Wed,8,2
PSYC0031142021,01,Thu,6,1
EDUC0031132014,01,Sun,11,2
EDUC0031132014,01,Thu,4,2
CHEM0031182019,01,Tue,3,2
CHEM0031182019,01,Sun,8,1
BIOL0031172022,01,Thu,12,2
URBN0031142021,01,Fri,4,2
URBN0031142021,01,Tue,3,2
PHIL0031162021,01,Sun,3,2
PHIL0031162021,01,Thu,4,1
STAT0031152021,01,Tue,3,2
COMS0031152024,01,Tue,3,2
COMS0031152025,01,Mon,1,2
SOCI0031162023,01,Sat,8,2
SOCI0031162023,01,Mon,8,2
PREE0031152025,01,Mon,4,2
PREE0031152025,01,Wed,9,1
EDUC0031122015,01,Mon,1,2
EDUC0031122015,01,Tue,4,2
HIST0031172023,01,Sun,6,3
ECON0031152012,01,Tue,11,3
AINT0031132015,01,Mon,6,2
AINT0031132015,01,Tue,10,1
SPED0031172019,01,Fri,11,2
SPED0031172019,01,Wed,6,1
SOCI0031172024,01,Fri,1,2
SOCI0031172024,01,Mon,7,1
ARTS0031182023,01,Tue,2,1
PRIM0031142020,01,Mon,8,2
PRIM0031142020,01,Sun,3,1
TEAC0031162019,01,Sat,8,2
ENVI0031172024,01,Wed,9,2
ENVI0031172024,01,Thu,7,1
HIST0031112024,01,Fri,8,2
HIST0031112024,01,Thu,11,2
SPED0031182020,01,Thu,9,2
COMS0031162026,01,Tue,5,1
HIST0031172025,01,Fri,1,2
HIST0031172025,01,Thu,4,1
SPRT0031182016,01,Wed,6,3
LANG0031162014,01,Mon,3,3
CLAS0031122016,01,Wed,6,3
ELEC0031122013,01,Tue,12,2
URBN0031122022,01,Wed,11,2
URBN0031122022,01,Mon,3,2
URBN0031122022,01,Thu,4,1
ECON0031112013,01,Thu,5,1
MUSI0031132025,01,Fri,8,2
MUSI0031132025,01,Wed,4,2
DESN0031182025,01,Wed,9,2
DESN0031182025,01,Mon,3,2
ENVI0031112025,01,Mon,8,2
LAWS0031142019,01,Wed,6,2
LAWS0031142019,01,Fri,1,2
HIST0031172026,01,Mon,1,2
HIST0031172026,01,Wed,6,2
MUSI0031182026,01,Fri,3,2
PREE0031152026,01,Fri,6,1
EDUC0031172016,01,Fri,3,2
CHIN0031132026,01,Sat,11,3
CLAS0031132017,01,Thu,12,2
CLAS0031132017,01,Wed,12,2
AINT0031112016,01,Thu,4,2
AINT0031112016,01,Tue,12,2
PSYC0031182022,01,Wed,3,2
PSYC0031182022,01,Sun,4,1
GEOG0031132018,01,Sat,4,2
GEOG0031132018,01,Thu,6,2
TEAC0031182020,01,Tue,6,3
ENVI0031112026,01,Sun,11,2
ENVI0031112026,01,Wed,1,2
BIOL0031182023,01,Mon,4,2
ARTS0031132024,01,Tue,12,2
BIOL0031142024,01,Tue,6,3
COMS0031182027,01,Wed,9,2
COMS0031182027,01,Thu,10,1
POLI0031182023,01,Thu,4,2
SOFT0031142020,01,Fri,8,2
PREE0031162027,01,Mon,8,2
ECON0031132014,01,Wed,9,2
ECON0031132014,01,Mon,6,2
MARX0031152023,01,Wed,6,2
PHIL0031122022,01,Wed,9,2
PHIL0031122022,01,Fri,4,1
LIBR0031152015,01,Fri,12,2
LIBR0031152015,01,Mon,6,1
SPED0031132021,01,Fri,8,2
LAWS0031182020,01,Thu,1,3
LAWS0031182020,01,Mon,4,2
EDUC0031182017,01,Mon,9,2
PHYS0031142014,01,Sat,11,2
PHYS0031142014,01,Thu,5,1
TEAC0031182021,01,Thu,8,2
TEAC0031182021,01,Wed,12,2
SOCI0031122025,01,Thu,9,2
SOCI0031122025,01,Tue,6,1
MARX0031152024,01,Tue,9,2
LAWS0031182021,01,Sun,8,3
ENVI0031182027,01,Sun,7,1
MARX0031112025,01,Thu,4,2
MARX0031112025,01,Wed,6,2
TEAC0031182022,01,Tue,4,2
SPRT0031142017,01,Fri,4,2
SPRT0031142017,01,Wed,4,1
MARX0031132026,01,Wed,3,2
URBN0031182023,01,Wed,9,2
GEOG0031142019,01,Mon,3,2
GEOG0031142019,01,Fri,6,1
SPED0031112022,01,Fri,1,4
SPED0031112022,01,Wed,11,2
PHYS0031132015,01,Tue,9,2
AINT0031182017,01,Wed,9,2
AINT0031182017,01,Tue,12,1
CLAS0031162018,01,Tue,1,2
DESN0031142026,01,Sat,4,2
DESN0031142026,01,Wed,3,2
DESN0031142026,01,Tue,1,1
CHEM0031182020,01,Tue,4,2
MATH0031112019,01,Sat,12,2
MATH0031112019,01,Tue,8,1
GEOG0031112020,01,Wed,12,2
GEOG0031112020,01,Mon,3,1
HIST0031162027,01,Mon,4,1
BIOL0031122025,01,Fri,4,2
BIOL0031122025,01,Mon,13,1
SOFT0031142021,01,Mon,12,2
PHYS0031132016,01,Tue,8,2
SOCI0031152026,01,Wed,6,3
ELEC0031122014,01,Sat,11,2
ELEC0031122014,01,Mon,8,1
SPRT0031122018,01,Wed,1,1
LAWS0031162022,01,Tue,12,2
GEOG0031152021,01,Sat,6,3
PSYC0031122023,01,Tue,4,2
PSYC0031122023,01,Thu,8,2
PSYC0031122023,01,Wed,6,2
PREE0031182028,01,Wed,3,2
PREE0031182028,01,Mon,7,1
CHEM0031142021,01,Tue,4,1
MUSI0031172027,01,Thu,8,2
MARX0031172027,01,Thu,2,1
HIST0031132028,01,Wed,8,2
POLI0031162024,01,Mon,11,2
MUSI0031152028,01,Sun,11,2
MUSI0031152028,01,Fri,5,1
URBN0031112024,01,Tue,12,2
URBN0031112024,01,Sat,8,1
COMS0031112028,01,Sat,4,2
COMS0031112028,01,Tue,8,2
COMS0031112028,01,Wed,11,1
MATH0031172020,01,Mon,8,2
ELEC0031172015,01,Thu,9,1
ARTS0031152025,01,Fri,6,2
ARTS0031152025,01,Mon,8,2
EDUC0031132018,01,Thu,3,2
EDUC0031132018,01,Mon,1,1
CHIN0031152027,01,Thu,9,2
CHIN0031152027,01,Mon,11,1
CHEM0031142022,01,Mon,4,2
ARTS0031172026,01,Fri,6,2
CLAS0031152019,01,Thu,12,2
POLI0031112025,01,Wed,8,3
PREE0031162029,01,Fri,1,3
MARX0031112028,01,Thu,11,2
MARX0031112028,01,Fri,6,2
AINT0031182018,01,Wed,8,2
SPRT0031122019,01,Tue,1,2
SPRT0031122019,01,Fri,5,1
PHYS0031182017,01,Mon,3,2
PHYS0031182017,01,Fri,6,1
CHIN0031122028,01,Thu,4,2
EDUC0031142019,01,Fri,1,3
EDUC0031142019,01,Wed,8,2
DESN0031132027,01,Fri,12,2
LAWS0031122023,01,Thu,3,2
LAWS0031122023,01,Mon,2,1
TEAC0031172023,01,Mon,3,2
EDUC0031182020,01,Mon,1,2
CHEM0031182023,01,Wed,11,2
CHEM0031182023,01,Mon,4,2
ARTS0031182027,01,Tue,12,2
HIST0031172029,01,Thu,9,2
HIST0031172029,01,Fri,5,1
CHEM0031132024,01,Thu,3,2
CHEM0031132024,01,Tue,1,2
CLAS0031172020,01,Thu,1,3
LANG0031132015,01,Wed,6,1
SOFT0031162022,01,Sun,4,2
ECON0031182015,01,Sun,11,2
MARX0031172029,01,Wed,6,2
MARX0031132030,01,Mon,8,2
ELEC0031182016,01,Tue,9,2
ELEC0031182016,01,Thu,6,1
COMM0031132020,01,Tue,1,2
COMM0031132020,01,Wed,7,1
COMM0031152021,01,Fri,3,2
COMM0031152021,01,Wed,12,2
COMM0031152021,01,Mon,7,1
ENVI0031162028,01,Tue,9,2
ENVI0031162028,01,Mon,13,1
LANG0031122016,01,Tue,6,2
ARTS0031152028,01,Fri,4,2
PUBA0031162016,01,Wed,1,2
PUBA0031162016,01,Fri,8,2
PUBA0031162016,01,Mon,8,1
LANG0031142017,01,Fri,8,3
MUSI0031162029,01,Tue,11,2
POLI0031112026,01,Tue,11,2
URBN0031182025,01,Mon,13,1
CHIN0031152029,01,Fri,8,2
ENVI0031122029,01,Wed,3,4
ENVI0031122029,01,Fri,1,2
PSYC0031132024,01,Sat,8,3
PUBA0031132017,01,Thu,6,2
PHYS0031142018,01,Wed,4,2
PHYS0031142018,01,Thu,9,2
STAT0031162022,01,Tue,6,2
LAWS0031142024,01,Mon,12,2
PHYS0031132019,01,Mon,12,2
PHYS0031132019,01,Wed,8,1
COMM0031152022,01,Thu,12,2
COMM0031152022,01,Wed,11,2
CLAS0031142021,01,Thu,11,3
CLAS0031142021,01,Sun,3,2
SPRT0031152020,01,Fri,6,2
SPRT0031152020,01,Thu,12,1
STAT0031132023,01,Thu,3,2
STAT0031132023,01,Wed,1,1
SOCI0031182027,01,Fri,4,2
GEOG0031182022,01,Tue,12,2
GEOG0031182022,01,Thu,8,2
PRIM0031112021,01,Wed,8,2
MARX0031172031,01,Mon,3,3
PHYS0031162020,01,Thu,8,2
PHYS0031162020,01,Tue,1,2
URBN0031162026,01,Fri,6,2
URBN0031162026,01,Sat,13,1
ENVI0031132030,01,Mon,1,2
PHIL0031122023,01,Tue,1,3
PHIL0031122023,01,Thu,6,2
COMM0031112023,01,Tue,6,2
COMM0031112023,01,Mon,11,2
PSYC0031152025,01,Sat,2,1
DESN0031182028,01,Fri,8,2
DESN0031182028,01,Tue,11,1
LIBR0031162016,01,Thu,3,2
LIBR0031162016,01,Wed,1,1
PHYS0031152021,01,Thu,9,2
PHYS0031152021,01,Sat,8,1
STAT0031162024,01,Mon,11,2
STAT0031162024,01,Thu,11,2
COMM0031122024,01,Wed,12,2
SOCI0031162028,01,Wed,11,1
DESN0031162029,01,Sat,1,2
DESN0031162029,01,Tue,3,2
PRIM0031142022,01,Mon,4,1
PREE0031122030,01,Fri,11,2
PREE0031122030,01,Thu,7,1
LAWS0031172025,01,Thu,1,2
LAWS0031172025,01,Fri,1,1
DATA0031112017,01,Tue,6,2
DATA0031112017,01,Wed,13,1
AINT0031162019,01,Fri,3,3
AINT0031162019,01,Sat,1,2
BIOL0031172026,01,Mon,4,2
POLI0031162027,01,Wed,3,2
POLI0031162027,01,Mon,11,2
COMM0031172025,01,Wed,1,2
PHIL0031142024,01,Tue,9,2
LANG0031172018,01,Fri,9,2
MUSI0031122030,01,Thu,11,2
MUSI0031122030,01,Tue,9,1
GEOG0031112023,01,Wed,6,3
GEOG0031112023,01,Mon,1,2
COMS0031172029,01,Fri,8,2
PUBA0031112018,01,Sun,6,3
PUBA0031112018,01,Wed,8,2
LIBR0031162017,01,Tue,1,2
LIBR0031162017,01,Fri,12,2
SPED0031122023,01,Wed,9,2
PHIL0031122025,01,Tue,4,2
SPED0031182024,01,Tue,6,2
SPED0031182024,01,Mon,6,2
SPED0031182024,01,Wed,2,1
DATA0031182018,01,Tue,4,1
PHIL0031182026,01,Fri,11,2
CHIN0031182030,01,Mon,6,2
CHIN0031182030,01,Tue,11,2
CHIN0031132031,01,Fri,6,2
AINT0031112020,01,Thu,1,3
AINT0031112020,01,Wed,9,2
PHYS0031112022,01,Wed,3,4
PHYS0031112022,01,Fri,3,2
SOFT0031142023,01,Mon,9,2
DATA0031112019,01,Fri,11,2
DATA0031112019,01,Wed,4,2
CLAS0031162022,01,Tue,6,3
LAWS0031172026,01,Tue,9,2
LAWS0031142027,01,Thu,6,2
EDUC0031122021,01,Thu,8,2
SOCI0031112029,01,Sat,4,2
SOFT0031112024,01,Fri,1,2
COMS0031152030,01,Tue,9,2
COMS0031152030,01,Thu,2,1
LIBR0031172018,01,Tue,8,2
LIBR0031172018,01,Mon,8,2
SPRT0031132021,01,Fri,3,2
SPRT0031132021,01,Mon,8,1
ARTS0031172029,01,Mon,11,2
HIST0031122030,01,Thu,3,3
HIST0031122030,01,Tue,12,2
CHIN0031182032,01,Tue,8,2
SOFT0031182025,01,Fri,7,1
CLAS0031182023,01,Wed,11,2
STAT0031112025,01,Tue,1,2
STAT0031112025,01,Wed,3,2
SOCI0031182030,01,Wed,3,3
CHEM0031162025,01,Thu,4,2
CHEM0031162025,01,Fri,5,1
BIOL0031172027,01,Thu,6,2
BIOL0031172027,01,Sat,7,1
CLAS0031182024,01,Tue,12,2
CLAS0031182025,01,Tue,12,2
LANG0031122019,01,Mon,4,2
MATH0031122021,01,Wed,9,2
MATH0031122021,01,Fri,7,1
SPRT0031112022,01,Sat,8,2
SPRT0031112022,01,Wed,4,1
URBN0031142027,01,Sat,4,2
ENVI0031172031,01,Thu,11,2
LAWS0031142028,01,Fri,3,2
CLAS0031112026,01,Wed,10,1
PHIL0031172027,01,Sat,4,2
PHIL0031172027,01,Tue,8,1
SPED0031182025,01,Mon,4,2
PUBA0031122019,01,Thu,8,2
PUBA0031122019,01,Fri,9,1
PREE0031172031,01,Mon,8,2
ELEC0031132017,01,Mon,9,2
ELEC0031132017,01,Thu,9,2
MUSI0031172031,01,Tue,9,2
CHEM0031112026,01,Tue,8,2
CHEM0031112026,01,Mon,6,2
CHEM0031112026,01,Wed,11,1
TEAC0031112024,01,Mon,1,2
SOFT0031162026,01,Wed,12,2
LIBR0031162019,01,Wed,3,2
CHIN0031152033,01,Wed,12,2
CHIN0031152033,01,Thu,1,2
DESN0031132030,01,Thu,6,3
ENVI0031112032,01,Thu,9,2
ENVI0031112032,01,Wed,6,2
PHIL0031142028,01,Thu,9,2
PHIL0031142028,01,Mon,10,1
SOCI0031142031,01,Thu,2,1
POLI0031162028,01,Thu,8,2
DESN0031142031,01,Mon,5,1
COMM0031122026,01,Wed,7,4
COMM0031122026,01,Fri,6,2
URBN0031132028,01,Sun,6,2
MUSI0031142032,01,Mon,8,2
MUSI0031142032,01,Thu,11,1
PUBA0031142020,01,Wed,11,2
PUBA0031142020,01,Thu,10,1
COMM0031152027,01,Mon,11,2
CHEM0031152027,01,Tue,9,2
CHEM0031152027,01,Wed,9,1
BIOL0031182028,01,Tue,6,2
PHYS0031122023,01,Thu,8,2
PHYS0031122023,01,Tue,5,1
PSYC0031172026,01,Sat,11,3
URBN0031152029,01,Fri,6,2
URBN0031152029,01,Wed,8,1
POLI0031132029,01,Thu,4,2
POLI0031132029,01,Fri,5,1
CLAS0031162027,01,Fri,4,2
CLAS0031162027,01,Mon,11,1
CLAS0031132028,01,Mon,4,2
CLAS0031132028,01,Fri,3,1
PUBA0031152021,01,Tue,8,3
PHYS0031172024,01,Wed,8,2
PHYS0031172024,01,Tue,7,1
SPRT0031162023,01,Tue,9,2
SPRT0031152024,01,Mon,6,3
COMS0031122031,01,Mon,9,2
LAWS0031142029,01,Mon,11,3
LAWS0031142029,01,Thu,3,2
PUBA0031112022,01,Mon,3,3
BIOL0031122029,01,Thu,11,2
BIOL0031122029,01,Wed,4,2
BIOL0031122029,01,Mon,2,1
DATA0031182020,01,Wed,11,2
SPED0031152026,01,Thu,9,2
SOCI0031172032,01,Sun,10,1
PHIL0031172029,01,Thu,12,2
PHIL0031172029,01,Mon,12,2
HIST0031122031,01,Thu,8,2
HIST0031122031,01,Sat,8,1
CHIN0031132034,01,Sat,4,1
LIBR0031182020,01,Wed,6,2
LIBR0031182020,01,Tue,9,2
LIBR0031182020,01,Mon,3,1
MATH0031122022,01,Thu,8,2
MATH0031122022,01,Sun,8,1
ARTS0031122030,01,Thu,6,2
ARTS0031122030,01,Mon,13,1
CHEM0031152028,01,Tue,6,2
CHIN0031142035,01,Thu,3,1
ELEC0031122018,01,Wed,6,2
ELEC0031122018,01,Thu,9,2
ELEC0031122018,01,Sat,4,1
LIBR0031172021,01,Thu,6,2
LAWS0031132030,01,Thu,1,2
LAWS0031132030,01,Wed,12,2
BIOL0031172030,01,Tue,6,2
MATH0031142023,01,Tue,11,2
MATH0031142023,01,Thu,1,1
AINT0031152021,01,Wed,9,2
AINT0031152021,01,Mon,3,1
PUBA0031122023,01,Mon,3,3
PUBA0031122023,01,Tue,4,2
COMS0031132032,01,Thu,4,2
COMS0031132032,01,Mon,7,1
ELEC0031152019,01,Tue,12,2
ELEC0031152019,01,Mon,8,2
COMS0031122033,01,Tue,11,2
COMS0031122033,01,Fri,11,2
COMM0031122028,01,Tue,3,4
COMM0031122028,01,Sat,1,2
LAWS0031132031,01,Fri,1,2
CHEM0031142029,01,Thu,4,2
CHEM0031152030,01,Fri,9,2
ARTS0031172031,01,Tue,3,1
PUBA0031132024,01,Wed,4,2
PUBA0031132024,01,Thu,6,2
LANG0031172020,01,Thu,8,2
COMM0031132029,01,Thu,9,2
COMM0031132029,01,Tue,9,1
BIOL0031172031,01,Mon,6,3
GEOG0031112024,01,Wed,12,2
LANG0031112021,01,Wed,6,2
LANG0031112021,01,Tue,1,1
MARX0031152032,01,Fri,12,2
MARX0031152032,01,Tue,4,1
CHIN0031122036,01,Wed,8,3
HIST0031132032,01,Wed,12,2
HIST0031132032,01,Fri,9,2
POLI0031152030,01,Mon,11,3
CHEM0031172031,01,Tue,8,2
CHIN0031142037,01,Thu,5,1
PSYC0031182027,01,Fri,6,3
LANG0031152022,01,Thu,3,3
DESN0031182032,01,Mon,11,1
COMM0031122030,01,Mon,3,2
PRIM0031172023,01,Fri,12,1
EDUC0031122022,01,Wed,12,2
EDUC0031122022,01,Tue,6,1
PREE0031182032,01,Tue,3,3
PRIM0031132024,01,Thu,12,1
DESN0031132033,01,Wed,6,2
DESN0031132033,01,Mon,11,1
AINT0031182022,01,Mon,10,1
URBN0031182030,01,Fri,3,2
BIOL0031112004,02,Sat,9,2
BIOL0031112004,02,Tue,3,2
DESN0031142006,02,Thu,8,2
DESN0031142006,02,Mon,9,1
EDUC0031182003,02,Fri,12,2
EDUC0031182003,02,Thu,11,2
GEOG0031112020,02,Tue,6,2
GEOG0031112020,02,Wed,4,2
ARTS0031142014,02,Thu,8,1
PSYC0031172026,02,Fri,8,3
PUBA0031112018,02,Tue,4,2
PUBA0031112018,02,Wed,6,2
PUBA0031112018,02,Fri,12,1
ELEC0031122001,02,Thu,12,2
ELEC0031122001,02,Sun,3,2
EDUC0031182010,02,Thu,3,2
STAT0031132003,02,Fri,8,2
SOCI0031142006,02,Mon,4,2
SOCI0031142006,02,Fri,5,1
COMS0031161001,02,Mon,1,2
COMS0031161001,02,Tue,8,1
PHIL0031142024,02,Thu,1,2
PRIM0031152006,02,Thu,3,2
PRIM0031152006,02,Tue,9,1
ENVI0031142015,02,Tue,12,2
ENVI0031142015,02,Mon,11,1
ENVI0031142003,02,Tue,12,2
LANG0031132007,02,Tue,4,2
LAWS0031142019,02,Mon,3,2
LAWS0031142019,02,Wed,3,2
CLAS0031122015,02,Fri,4,1
